t_s,U1_mV,U2_mV,U3_mV
0.486795,274914.235,13097.267,-288011.502
0.486923,267691.237,26173.290,-293864.527
0.487051,260034.044,39206.860,-299240.903
0.487179,251955.074,52176.836,-304131.910
0.487308,243467.432,65062.181,-308529.613
0.487436,234584.885,77841.995,-312426.880
0.487564,225321.840,90495.549,-315817.390
0.487692,215693.323,103002.319,-318695.643
0.487821,205714.950,115342.019,-321056.970
0.487949,195402.907,127494.634,-322897.541
0.488077,184773.920,139440.452,-324214.372
0.488205,173845.229,151160.097,-325005.325
0.488333,162634.560,162634.560,-325269.119
0.488462,151160.097,173845.229,-325005.325
0.488590,139440.452,184773.920,-324214.372
0.488718,127494.634,195402.907,-322897.541
0.488846,115342.019,205714.950,-321056.970
0.488974,103002.319,215693.323,-318695.643
0.489103,90495.549,225321.840,-315817.390
0.489231,77841.995,234584.885,-312426.880
0.489359,65062.181,243467.432,-308529.613
0.489487,52176.836,251955.074,-304131.910
0.489615,39206.860,260034.044,-299240.903
0.489744,26173.290,267691.237,-293864.527
0.489872,13097.267,274914.235,-288011.502
0.490000,0.000,281691.320,-281691.320
0.490128,-13097.267,288011.502,-274914.235
0.490256,-26173.290,293864.527,-267691.237
0.490385,-39206.860,299240.903,-260034.044
0.490513,-52176.836,304131.910,-251955.074
0.490641,-65062.181,308529.613,-243467.432
0.490769,-77841.995,312426.880,-234584.885
0.490897,-90495.549,315817.390,-225321.840
0.491026,-103002.319,318695.643,-215693.323
0.491154,-115342.019,321056.970,-205714.950
0.491282,-127494.634,322897.541,-195402.907
0.491410,-139440.452,324214.372,-184773.920
0.491538,-151160.097,325005.325,-173845.229
0.491667,-162634.560,325269.119,-162634.560
0.491795,-173845.229,325005.325,-151160.097
0.491923,-184773.920,324214.372,-139440.452
0.492051,-195402.907,322897.541,-127494.634
0.492179,-205714.950,321056.970,-115342.019
0.492308,-215693.323,318695.643,-103002.319
0.492436,-225321.840,315817.390,-90495.549
0.492564,-234584.885,312426.880,-77841.995
0.492692,-243467.432,308529.613,-65062.181
0.492821,-251955.074,304131.910,-52176.836
0.492949,-260034.044,299240.903,-39206.860
0.493077,-267691.237,293864.527,-26173.290
0.493205,-274914.235,288011.502,-13097.267
0.493333,-281691.320,281691.320,-0.000
0.493462,-288011.502,274914.235,13097.267
0.493590,-293864.527,267691.237,26173.290
0.493718,-299240.903,260034.044,39206.860
0.493846,-304131.910,251955.074,52176.836
0.493974,-308529.613,243467.432,65062.181
0.494103,-312426.880,234584.885,77841.995
0.494231,-315817.390,225321.840,90495.549
0.494359,-318695.643,215693.323,103002.319
0.494487,-321056.970,205714.950,115342.019
0.494615,-322897.541,195402.907,127494.634
0.494744,-324214.372,184773.920,139440.452
0.494872,-325005.325,173845.229,151160.097
0.495000,-325269.119,162634.560,162634.560
0.495128,-325005.325,151160.097,173845.229
0.495256,-324214.372,139440.452,184773.920
0.495385,-322897.541,127494.634,195402.907
0.495513,-321056.970,115342.019,205714.950
0.495641,-318695.643,103002.319,215693.323
0.495769,-315817.390,90495.549,225321.840
0.495897,-312426.880,77841.995,234584.885
0.496026,-308529.613,65062.181,243467.432
0.496154,-304131.910,52176.836,251955.074
0.496282,-299240.903,39206.860,260034.044
0.496410,-293864.527,26173.290,267691.237
0.496538,-288011.502,13097.267,274914.235
0.496667,-281691.320,0.000,281691.320
0.496795,-274914.235,-13097.267,288011.502
0.496923,-267691.237,-26173.290,293864.527
0.497051,-260034.044,-39206.860,299240.903
0.497179,-251955.074,-52176.836,304131.910
0.497308,-243467.432,-65062.181,308529.613
0.497436,-234584.885,-77841.995,312426.880
0.497564,-225321.840,-90495.549,315817.390
0.497692,-215693.323,-103002.319,318695.643
0.497821,-205714.950,-115342.019,321056.970
0.497949,-195402.907,-127494.634,322897.541
0.498077,-184773.920,-139440.452,324214.372
0.498205,-173845.229,-151160.097,325005.325
0.498333,-162634.560,-162634.560,325269.119
0.498462,-151160.097,-173845.229,325005.325
0.498590,-139440.452,-184773.920,324214.372
0.498718,-127494.634,-195402.907,322897.541
0.498846,-115342.019,-205714.950,321056.970
0.498974,-103002.319,-215693.323,318695.643
0.499103,-90495.549,-225321.840,315817.390
0.499231,-77841.995,-234584.885,312426.880
0.499359,-65062.181,-243467.432,308529.613
0.499487,-52176.836,-251955.074,304131.910
0.499615,-39206.860,-260034.044,299240.903
0.499744,-26173.290,-267691.237,293864.527
0.499872,-13097.267,-274914.235,288011.502
0.500000,-0.000,-281691.320,281691.320
0.500128,13097.267,-288011.502,274914.235
0.500256,26173.290,-293864.527,267691.237
0.500385,39206.860,-299240.903,260034.044
0.500513,52176.836,-304131.910,251955.074
0.500641,65062.181,-308529.613,243467.432
0.500769,77841.995,-312426.880,234584.885
0.500897,90495.549,-315817.390,225321.840
0.501026,103002.319,-318695.643,215693.323
0.501154,115342.019,-321056.970,205714.950
0.501282,127494.634,-322897.541,195402.907
0.501410,139440.452,-324214.372,184773.920
0.501538,151160.097,-325005.325,173845.229
0.501667,162634.560,-325269.119,162634.560
0.501795,173845.229,-325005.325,151160.097
0.501923,184773.920,-324214.372,139440.452
0.502051,195402.907,-322897.541,127494.634
0.502179,205714.950,-321056.970,115342.019
0.502308,215693.323,-318695.643,103002.319
0.502436,225321.840,-315817.390,90495.549
0.502564,234584.885,-312426.880,77841.995
0.502692,243467.432,-308529.613,65062.181
0.502821,251955.074,-304131.910,52176.836
0.502949,260034.044,-299240.903,39206.860
0.503077,267691.237,-293864.527,26173.290
0.503205,274914.235,-288011.502,13097.267
0.503333,281691.320,-281691.320,0.000
0.503462,288011.502,-274914.235,-13097.267
0.503590,293864.527,-267691.237,-26173.290
0.503718,299240.903,-260034.044,-39206.860
0.503846,304131.910,-251955.074,-52176.836
0.503974,308529.613,-243467.432,-65062.181
0.504103,312426.880,-234584.885,-77841.995
0.504231,315817.390,-225321.840,-90495.549
0.504359,318695.643,-215693.323,-103002.319
0.504487,321056.970,-205714.950,-115342.019
0.504615,322897.541,-195402.907,-127494.634
0.504744,324214.372,-184773.920,-139440.452
0.504872,325005.325,-173845.229,-151160.097
0.505000,325269.119,-162634.560,-162634.560
0.505128,325005.325,-151160.097,-173845.229
0.505256,324214.372,-139440.452,-184773.920
0.505385,322897.541,-127494.634,-195402.907
0.505513,321056.970,-115342.019,-205714.950
0.505641,318695.643,-103002.319,-215693.323
0.505769,315817.390,-90495.549,-225321.840
0.505897,312426.880,-77841.995,-234584.885
0.506026,308529.613,-65062.181,-243467.432
0.506154,304131.910,-52176.836,-251955.074
0.506282,299240.903,-39206.860,-260034.044
0.506410,293864.527,-26173.290,-267691.237
0.506538,288011.502,-13097.267,-274914.235
0.506667,281691.320,-0.000,-281691.320
0.506795,274914.235,13097.267,-288011.502
0.506923,267691.237,26173.290,-293864.527
0.507051,260034.044,39206.860,-299240.903
0.507179,251955.074,52176.836,-304131.910
0.507308,243467.432,65062.181,-308529.613
0.507436,234584.885,77841.995,-312426.880
0.507564,225321.840,90495.549,-315817.390
0.507692,215693.323,103002.319,-318695.643
0.507821,205714.950,115342.019,-321056.970
0.507949,195402.907,127494.634,-322897.541
0.508077,184773.920,139440.452,-324214.372
0.508205,173845.229,151160.097,-325005.325
0.508333,162634.560,162634.560,-325269.119
0.508462,151160.097,173845.229,-325005.325
0.508590,139440.452,184773.920,-324214.372
0.508718,127494.634,195402.907,-322897.541
0.508846,115342.019,205714.950,-321056.970
0.508974,103002.319,215693.323,-318695.643
0.509103,90495.549,225321.840,-315817.390
0.509231,77841.995,234584.885,-312426.880
0.509359,65062.181,243467.432,-308529.613
0.509487,52176.836,251955.074,-304131.910
0.509615,39206.860,260034.044,-299240.903
0.509744,26173.290,267691.237,-293864.527
0.509872,13097.267,274914.235,-288011.502
0.510000,0.000,281691.320,-281691.320
0.510128,-13097.267,288011.502,-274914.235
0.510256,-26173.290,293864.527,-267691.237
0.510385,-39206.860,299240.903,-260034.044
0.510513,-52176.836,304131.910,-251955.074
0.510641,-65062.181,308529.613,-243467.432
0.510769,-77841.995,312426.880,-234584.885
0.510897,-90495.549,315817.390,-225321.840
0.511026,-103002.319,318695.643,-215693.323
0.511154,-115342.019,321056.970,-205714.950
0.511282,-127494.634,322897.541,-195402.907
0.511410,-139440.452,324214.372,-184773.920
0.511538,-151160.097,325005.325,-173845.229
0.511667,-162634.560,325269.119,-162634.560
0.511795,-173845.229,325005.325,-151160.097
0.511923,-184773.920,324214.372,-139440.452
0.512051,-195402.907,322897.541,-127494.634
0.512179,-205714.950,321056.970,-115342.019
0.512308,-215693.323,318695.643,-103002.319
0.512436,-225321.840,315817.390,-90495.549
0.512564,-234584.885,312426.880,-77841.995
0.512692,-243467.432,308529.613,-65062.181
0.512821,-251955.074,304131.910,-52176.836
0.512949,-260034.044,299240.903,-39206.860
0.513077,-267691.237,293864.527,-26173.290
0.513205,-274914.235,288011.502,-13097.267
0.513333,-281691.320,281691.320,-0.000
0.513462,-288011.502,274914.235,13097.267
0.513590,-293864.527,267691.237,26173.290
0.513718,-299240.903,260034.044,39206.860
0.513846,-304131.910,251955.074,52176.836
0.513974,-308529.613,243467.432,65062.181
0.514103,-312426.880,234584.885,77841.995
0.514231,-315817.390,225321.840,90495.549
0.514359,-318695.643,215693.323,103002.319
0.514487,-321056.970,205714.950,115342.019
0.514615,-322897.541,195402.907,127494.634
0.514744,-324214.372,184773.920,139440.452
0.514872,-325005.325,173845.229,151160.097
0.515000,-325269.119,162634.560,162634.560
0.515128,-325005.325,151160.097,173845.229
0.515256,-324214.372,139440.452,184773.920
0.515385,-322897.541,127494.634,195402.907
0.515513,-321056.970,115342.019,205714.950
0.515641,-318695.643,103002.319,215693.323
0.515769,-315817.390,90495.549,225321.840
0.515897,-312426.880,77841.995,234584.885
0.516026,-308529.613,65062.181,243467.432
0.516154,-304131.910,52176.836,251955.074
0.516282,-299240.903,39206.860,260034.044
0.516410,-293864.527,26173.290,267691.237
0.516538,-288011.502,13097.267,274914.235
0.516667,-281691.320,0.000,281691.320
0.516795,-274914.235,-13097.267,288011.502
0.516923,-267691.237,-26173.290,293864.527
0.517051,-260034.044,-39206.860,299240.903
0.517179,-251955.074,-52176.836,304131.910
0.517308,-243467.432,-65062.181,308529.613
0.517436,-234584.885,-77841.995,312426.880
0.517564,-225321.840,-90495.549,315817.390
0.517692,-215693.323,-103002.319,318695.643
0.517821,-205714.950,-115342.019,321056.970
0.517949,-195402.907,-127494.634,322897.541
0.518077,-184773.920,-139440.452,324214.372
0.518205,-173845.229,-151160.097,325005.325
0.518333,-162634.560,-162634.560,325269.119
0.518462,-151160.097,-173845.229,325005.325
0.518590,-139440.452,-184773.920,324214.372
0.518718,-127494.634,-195402.907,322897.541
0.518846,-115342.019,-205714.950,321056.970
0.518974,-103002.319,-215693.323,318695.643
0.519103,-90495.549,-225321.840,315817.390
0.519231,-77841.995,-234584.885,312426.880
0.519359,-65062.181,-243467.432,308529.613
0.519487,-52176.836,-251955.074,304131.910
0.519615,-39206.860,-260034.044,299240.903
0.519744,-26173.290,-267691.237,293864.527
0.519872,-13097.267,-274914.235,288011.502
0.520000,-0.000,-281691.320,281691.320
0.520128,13097.267,-288011.502,274914.235
0.520256,26173.290,-293864.527,267691.237
0.520385,39206.860,-299240.903,260034.044
0.520513,52176.836,-304131.910,251955.074
0.520641,65062.181,-308529.613,243467.432
0.520769,77841.995,-312426.880,234584.885
0.520897,90495.549,-315817.390,225321.840
0.521026,103002.319,-318695.643,215693.323
0.521154,115342.019,-321056.970,205714.950
0.521282,127494.634,-322897.541,195402.907
0.521410,139440.452,-324214.372,184773.920
0.521538,151160.097,-325005.325,173845.229
0.521667,162634.560,-325269.119,162634.560
0.521795,173845.229,-325005.325,151160.097
0.521923,184773.920,-324214.372,139440.452
0.522051,195402.907,-322897.541,127494.634
0.522179,205714.950,-321056.970,115342.019
0.522308,215693.323,-318695.643,103002.319
0.522436,225321.840,-315817.390,90495.549
0.522564,234584.885,-312426.880,77841.995
0.522692,243467.432,-308529.613,65062.181
0.522821,251955.074,-304131.910,52176.836
0.522949,260034.044,-299240.903,39206.860
0.523077,267691.237,-293864.527,26173.290
0.523205,274914.235,-288011.502,13097.267
0.523333,281691.320,-281691.320,0.000
0.523462,288011.502,-274914.235,-13097.267
0.523590,293864.527,-267691.237,-26173.290
0.523718,299240.903,-260034.044,-39206.860
0.523846,304131.910,-251955.074,-52176.836
0.523974,308529.613,-243467.432,-65062.181
0.524103,312426.880,-234584.885,-77841.995
0.524231,315817.390,-225321.840,-90495.549
0.524359,318695.643,-215693.323,-103002.319
0.524487,321056.970,-205714.950,-115342.019
0.524615,322897.541,-195402.907,-127494.634
0.524744,324214.372,-184773.920,-139440.452
0.524872,325005.325,-173845.229,-151160.097
0.525000,325269.119,-162634.560,-162634.560
0.525128,325005.325,-151160.097,-173845.229
0.525256,324214.372,-139440.452,-184773.920
0.525385,322897.541,-127494.634,-195402.907
0.525513,321056.970,-115342.019,-205714.950
0.525641,318695.643,-103002.319,-215693.323
0.525769,315817.390,-90495.549,-225321.840
0.525897,312426.880,-77841.995,-234584.885
0.526026,308529.613,-65062.181,-243467.432
0.526154,304131.910,-52176.836,-251955.074
0.526282,299240.903,-39206.860,-260034.044
0.526410,293864.527,-26173.290,-267691.237
0.526538,288011.502,-13097.267,-274914.235
0.526667,281691.320,-0.000,-281691.320
0.526795,274914.235,13097.267,-288011.502
0.526923,267691.237,26173.290,-293864.527
0.527051,260034.044,39206.860,-299240.903
0.527179,251955.074,52176.836,-304131.910
0.527308,243467.432,65062.181,-308529.613
0.527436,234584.885,77841.995,-312426.880
0.527564,225321.840,90495.549,-315817.390
0.527692,215693.323,103002.319,-318695.643
0.527821,205714.950,115342.019,-321056.970
0.527949,195402.907,127494.634,-322897.541
0.528077,184773.920,139440.452,-324214.372
0.528205,173845.229,151160.097,-325005.325
0.528333,162634.560,162634.560,-325269.119
0.528462,151160.097,173845.229,-325005.325
0.528590,139440.452,184773.920,-324214.372
0.528718,127494.634,195402.907,-322897.541
0.528846,115342.019,205714.950,-321056.970
0.528974,103002.319,215693.323,-318695.643
0.529103,90495.549,225321.840,-315817.390
0.529231,77841.995,234584.885,-312426.880
0.529359,65062.181,243467.432,-308529.613
0.529487,52176.836,251955.074,-304131.910
0.529615,39206.860,260034.044,-299240.903
0.529744,26173.290,267691.237,-293864.527
0.529872,13097.267,274914.235,-288011.502
0.530000,0.000,281691.320,-281691.320
0.530128,-13097.267,288011.502,-274914.235
0.530256,-26173.290,293864.527,-267691.237
0.530385,-39206.860,299240.903,-260034.044
0.530513,-52176.836,304131.910,-251955.074
0.530641,-65062.181,308529.613,-243467.432
0.530769,-77841.995,312426.880,-234584.885
0.530897,-90495.549,315817.390,-225321.840
0.531026,-103002.319,318695.643,-215693.323
0.531154,-115342.019,321056.970,-205714.950
0.531282,-127494.634,322897.541,-195402.907
0.531410,-139440.452,324214.372,-184773.920
0.531538,-151160.097,325005.325,-173845.229
0.531667,-162634.560,325269.119,-162634.560
0.531795,-173845.229,325005.325,-151160.097
0.531923,-184773.920,324214.372,-139440.452
0.532051,-195402.907,322897.541,-127494.634
0.532179,-205714.950,321056.970,-115342.019
0.532308,-215693.323,318695.643,-103002.319
0.532436,-225321.840,315817.390,-90495.549
0.532564,-234584.885,312426.880,-77841.995
0.532692,-243467.432,308529.613,-65062.181
0.532821,-251955.074,304131.910,-52176.836
0.532949,-260034.044,299240.903,-39206.860
0.533077,-267691.237,293864.527,-26173.290
0.533205,-274914.235,288011.502,-13097.267
0.533333,-281691.320,281691.320,-0.000
0.533462,-288011.502,274914.235,13097.267
0.533590,-293864.527,267691.237,26173.290
0.533718,-299240.903,260034.044,39206.860
0.533846,-304131.910,251955.074,52176.836
0.533974,-308529.613,243467.432,65062.181
0.534103,-312426.880,234584.885,77841.995
0.534231,-315817.390,225321.840,90495.549
0.534359,-318695.643,215693.323,103002.319
0.534487,-321056.970,205714.950,115342.019
0.534615,-322897.541,195402.907,127494.634
0.534744,-324214.372,184773.920,139440.452
0.534872,-325005.325,173845.229,151160.097
0.535000,-325269.119,162634.560,162634.560
0.535128,-325005.325,151160.097,173845.229
0.535256,-324214.372,139440.452,184773.920
0.535385,-322897.541,127494.634,195402.907
0.535513,-321056.970,115342.019,205714.950
0.535641,-318695.643,103002.319,215693.323
0.535769,-315817.390,90495.549,225321.840
0.535897,-312426.880,77841.995,234584.885
0.536026,-308529.613,65062.181,243467.432
0.536154,-304131.910,52176.836,251955.074
0.536282,-299240.903,39206.860,260034.044
0.536410,-293864.527,26173.290,267691.237
0.536538,-288011.502,13097.267,274914.235
0.536667,-281691.320,0.000,281691.320
0.536795,-274914.235,-13097.267,288011.502
0.536923,-267691.237,-26173.290,293864.527
0.537051,-260034.044,-39206.860,299240.903
0.537179,-251955.074,-52176.836,304131.910
0.537308,-243467.432,-65062.181,308529.613
0.537436,-234584.885,-77841.995,312426.880
0.537564,-225321.840,-90495.549,315817.390
0.537692,-215693.323,-103002.319,318695.643
0.537821,-205714.950,-115342.019,321056.970
0.537949,-195402.907,-127494.634,322897.541
0.538077,-184773.920,-139440.452,324214.372
0.538205,-173845.229,-151160.097,325005.325
