t_s,U1_mV,U2_mV,U3_mV
0.845641,318695.643,-103002.319,-215693.323
0.845769,315817.390,-90495.549,-225321.840
0.845897,312426.880,-77841.995,-234584.885
0.846026,308529.613,-65062.181,-243467.432
0.846154,304131.910,-52176.836,-251955.074
0.846282,299240.903,-39206.860,-260034.044
0.846410,293864.527,-26173.290,-267691.237
0.846538,288011.502,-13097.267,-274914.235
0.846667,281691.320,-0.000,-281691.320
0.846795,274914.235,13097.267,-288011.502
0.846923,267691.237,26173.290,-293864.527
0.847051,260034.044,39206.860,-299240.903
0.847179,251955.074,52176.836,-304131.910
0.847308,243467.432,65062.181,-308529.613
0.847436,234584.885,77841.995,-312426.880
0.847564,225321.840,90495.549,-315817.390
0.847692,215693.323,103002.319,-318695.643
0.847821,205714.950,115342.019,-321056.970
0.847949,195402.907,127494.634,-322897.541
0.848077,184773.920,139440.452,-324214.372
0.848205,173845.229,151160.097,-325005.325
0.848333,162634.560,162634.560,-325269.119
0.848462,151160.097,173845.229,-325005.325
0.848590,139440.452,184773.920,-324214.372
0.848718,127494.634,195402.907,-322897.541
0.848846,115342.019,205714.950,-321056.970
0.848974,103002.319,215693.323,-318695.643
0.849103,90495.549,225321.840,-315817.390
0.849231,77841.995,234584.885,-312426.880
0.849359,65062.181,243467.432,-308529.613
0.849487,52176.836,251955.074,-304131.910
0.849615,39206.860,260034.044,-299240.903
0.849744,26173.290,267691.237,-293864.527
0.849872,13097.267,274914.235,-288011.502
0.850000,0.000,281691.320,-281691.320
0.850128,-13097.267,288011.502,-274914.235
0.850256,-26173.290,293864.527,-267691.237
0.850385,-39206.860,299240.903,-260034.044
0.850513,-52176.836,304131.910,-251955.074
0.850641,-65062.181,308529.613,-243467.432
0.850769,-77841.995,312426.880,-234584.885
0.850897,-90495.549,315817.390,-225321.840
0.851026,-103002.319,318695.643,-215693.323
0.851154,-115342.019,321056.970,-205714.950
0.851282,-127494.634,322897.541,-195402.907
0.851410,-139440.452,324214.372,-184773.920
0.851538,-151160.097,325005.325,-173845.229
0.851667,-162634.560,325269.119,-162634.560
0.851795,-173845.229,325005.325,-151160.097
0.851923,-184773.920,324214.372,-139440.452
0.852051,-195402.907,322897.541,-127494.634
0.852179,-205714.950,321056.970,-115342.019
0.852308,-215693.323,318695.643,-103002.319
0.852436,-225321.840,315817.390,-90495.549
0.852564,-234584.885,312426.880,-77841.995
0.852692,-243467.432,308529.613,-65062.181
0.852821,-251955.074,304131.910,-52176.836
0.852949,-260034.044,299240.903,-39206.860
0.853077,-267691.237,293864.527,-26173.290
0.853205,-274914.235,288011.502,-13097.267
0.853333,-281691.320,281691.320,-0.000
0.853462,-288011.502,274914.235,13097.267
0.853590,-293864.527,267691.237,26173.290
0.853718,-299240.903,260034.044,39206.860
0.853846,-304131.910,251955.074,52176.836
0.853974,-308529.613,243467.432,65062.181
0.854103,-312426.880,234584.885,77841.995
0.854231,-315817.390,225321.840,90495.549
0.854359,-318695.643,215693.323,103002.319
0.854487,-321056.970,205714.950,115342.019
0.854615,-322897.541,195402.907,127494.634
0.854744,-324214.372,184773.920,139440.452
0.854872,-325005.325,173845.229,151160.097
0.855000,-325269.119,162634.560,162634.560
0.855128,-325005.325,151160.097,173845.229
0.855256,-324214.372,139440.452,184773.920
0.855385,-322897.541,127494.634,195402.907
0.855513,-321056.970,115342.019,205714.950
0.855641,-318695.643,103002.319,215693.323
0.855769,-315817.390,90495.549,225321.840
0.855897,-312426.880,77841.995,234584.885
0.856026,-308529.613,65062.181,243467.432
0.856154,-304131.910,52176.836,251955.074
0.856282,-299240.903,39206.860,260034.044
0.856410,-293864.527,26173.290,267691.237
0.856538,-288011.502,13097.267,274914.235
0.856667,-281691.320,0.000,281691.320
0.856795,-274914.235,-13097.267,288011.502
0.856923,-267691.237,-26173.290,293864.527
0.857051,-260034.044,-39206.860,299240.903
0.857179,-251955.074,-52176.836,304131.910
0.857308,-243467.432,-65062.181,308529.613
0.857436,-234584.885,-77841.995,312426.880
0.857564,-225321.840,-90495.549,315817.390
0.857692,-215693.323,-103002.319,318695.643
0.857821,-205714.950,-115342.019,321056.970
0.857949,-195402.907,-127494.634,322897.541
0.858077,-184773.920,-139440.452,324214.372
0.858205,-173845.229,-151160.097,325005.325
0.858333,-162634.560,-162634.560,325269.119
0.858462,-151160.097,-173845.229,325005.325
0.858590,-139440.452,-184773.920,324214.372
0.858718,-127494.634,-195402.907,322897.541
0.858846,-115342.019,-205714.950,321056.970
0.858974,-103002.319,-215693.323,318695.643
0.859103,-90495.549,-225321.840,315817.390
0.859231,-77841.995,-234584.885,312426.880
0.859359,-65062.181,-243467.432,308529.613
0.859487,-52176.836,-251955.074,304131.910
0.859615,-39206.860,-260034.044,299240.903
0.859744,-26173.290,-267691.237,293864.527
0.859872,-13097.267,-274914.235,288011.502
0.860000,-0.000,-281691.320,281691.320
0.860128,13097.267,-288011.502,274914.235
0.860256,26173.290,-293864.527,267691.237
0.860385,39206.860,-299240.903,260034.044
0.860513,52176.836,-304131.910,251955.074
0.860641,65062.181,-308529.613,243467.432
0.860769,77841.995,-312426.880,234584.885
0.860897,90495.549,-315817.390,225321.840
0.861026,103002.319,-318695.643,215693.323
0.861154,115342.019,-321056.970,205714.950
0.861282,127494.634,-322897.541,195402.907
0.861410,139440.452,-324214.372,184773.920
0.861538,151160.097,-325005.325,173845.229
0.861667,162634.560,-325269.119,162634.560
0.861795,173845.229,-325005.325,151160.097
0.861923,184773.920,-324214.372,139440.452
0.862051,195402.907,-322897.541,127494.634
0.862179,205714.950,-321056.970,115342.019
0.862308,215693.323,-318695.643,103002.319
0.862436,225321.840,-315817.390,90495.549
0.862564,234584.885,-312426.880,77841.995
0.862692,243467.432,-308529.613,65062.181
0.862821,251955.074,-304131.910,52176.836
0.862949,260034.044,-299240.903,39206.860
0.863077,267691.237,-293864.527,26173.290
0.863205,274914.235,-288011.502,13097.267
0.863333,281691.320,-281691.320,0.000
0.863462,288011.502,-274914.235,-13097.267
0.863590,293864.527,-267691.237,-26173.290
0.863718,299240.903,-260034.044,-39206.860
0.863846,304131.910,-251955.074,-52176.836
0.863974,308529.613,-243467.432,-65062.181
0.864103,312426.880,-234584.885,-77841.995
0.864231,315817.390,-225321.840,-90495.549
0.864359,318695.643,-215693.323,-103002.319
0.864487,321056.970,-205714.950,-115342.019
0.864615,322897.541,-195402.907,-127494.634
0.864744,324214.372,-184773.920,-139440.452
0.864872,325005.325,-173845.229,-151160.097
0.865000,325269.119,-162634.560,-162634.560
0.865128,325005.325,-151160.097,-173845.229
0.865256,324214.372,-139440.452,-184773.920
0.865385,322897.541,-127494.634,-195402.907
0.865513,321056.970,-115342.019,-205714.950
0.865641,318695.643,-103002.319,-215693.323
0.865769,315817.390,-90495.549,-225321.840
0.865897,312426.880,-77841.995,-234584.885
0.866026,308529.613,-65062.181,-243467.432
0.866154,304131.910,-52176.836,-251955.074
0.866282,299240.903,-39206.860,-260034.044
0.866410,293864.527,-26173.290,-267691.237
0.866538,288011.502,-13097.267,-274914.235
0.866667,281691.320,-0.000,-281691.320
0.866795,274914.235,13097.267,-288011.502
0.866923,267691.237,26173.290,-293864.527
0.867051,260034.044,39206.860,-299240.903
0.867179,251955.074,52176.836,-304131.910
0.867308,243467.432,65062.181,-308529.613
0.867436,234584.885,77841.995,-312426.880
0.867564,225321.840,90495.549,-315817.390
0.867692,215693.323,103002.319,-318695.643
0.867821,205714.950,115342.019,-321056.970
0.867949,195402.907,127494.634,-322897.541
0.868077,184773.920,139440.452,-324214.372
0.868205,173845.229,151160.097,-325005.325
0.868333,162634.560,162634.560,-325269.119
0.868462,151160.097,173845.229,-325005.325
0.868590,139440.452,184773.920,-324214.372
0.868718,127494.634,195402.907,-322897.541
0.868846,115342.019,205714.950,-321056.970
0.868974,103002.319,215693.323,-318695.643
0.869103,90495.549,225321.840,-315817.390
0.869231,77841.995,234584.885,-312426.880
0.869359,65062.181,243467.432,-308529.613
0.869487,52176.836,251955.074,-304131.910
0.869615,39206.860,260034.044,-299240.903
0.869744,26173.290,267691.237,-293864.527
0.869872,13097.267,274914.235,-288011.502
0.870000,0.000,281691.320,-281691.320
0.870128,-13097.267,288011.502,-274914.235
0.870256,-26173.290,293864.527,-267691.237
0.870385,-39206.860,299240.903,-260034.044
0.870513,-52176.836,304131.910,-251955.074
0.870641,-65062.181,308529.613,-243467.432
0.870769,-77841.995,312426.880,-234584.885
0.870897,-90495.549,315817.390,-225321.840
0.871026,-103002.319,318695.643,-215693.323
0.871154,-115342.019,321056.970,-205714.950
0.871282,-127494.634,322897.541,-195402.907
0.871410,-139440.452,324214.372,-184773.920
0.871538,-151160.097,325005.325,-173845.229
0.871667,-162634.560,325269.119,-162634.560
0.871795,-173845.229,325005.325,-151160.097
0.871923,-184773.920,324214.372,-139440.452
0.872051,-195402.907,322897.541,-127494.634
0.872179,-205714.950,321056.970,-115342.019
0.872308,-215693.323,318695.643,-103002.319
0.872436,-225321.840,315817.390,-90495.549
0.872564,-234584.885,312426.880,-77841.995
0.872692,-243467.432,308529.613,-65062.181
0.872821,-251955.074,304131.910,-52176.836
0.872949,-260034.044,299240.903,-39206.860
0.873077,-267691.237,293864.527,-26173.290
0.873205,-274914.235,288011.502,-13097.267
0.873333,-281691.320,281691.320,-0.000
0.873462,-288011.502,274914.235,13097.267
0.873590,-293864.527,267691.237,26173.290
0.873718,-299240.903,260034.044,39206.860
0.873846,-304131.910,251955.074,52176.836
0.873974,-308529.613,243467.432,65062.181
0.874103,-312426.880,234584.885,77841.995
0.874231,-315817.390,225321.840,90495.549
0.874359,-318695.643,215693.323,103002.319
0.874487,-321056.970,205714.950,115342.019
0.874615,-322897.541,195402.907,127494.634
0.874744,-324214.372,184773.920,139440.452
0.874872,-325005.325,173845.229,151160.097
0.875000,-325269.119,162634.560,162634.560
0.875128,-325005.325,151160.097,173845.229
0.875256,-324214.372,139440.452,184773.920
0.875385,-322897.541,127494.634,195402.907
0.875513,-321056.970,115342.019,205714.950
0.875641,-318695.643,103002.319,215693.323
0.875769,-315817.390,90495.549,225321.840
0.875897,-312426.880,77841.995,234584.885
0.876026,-308529.613,65062.181,243467.432
0.876154,-304131.910,52176.836,251955.074
0.876282,-299240.903,39206.860,260034.044
0.876410,-293864.527,26173.290,267691.237
0.876538,-288011.502,13097.267,274914.235
0.876667,-281691.320,0.000,281691.320
0.876795,-274914.235,-13097.267,288011.502
0.876923,-267691.237,-26173.290,293864.527
0.877051,-260034.044,-39206.860,299240.903
0.877179,-251955.074,-52176.836,304131.910
0.877308,-243467.432,-65062.181,308529.613
0.877436,-234584.885,-77841.995,312426.880
0.877564,-225321.840,-90495.549,315817.390
0.877692,-215693.323,-103002.319,318695.643
0.877821,-205714.950,-115342.019,321056.970
0.877949,-195402.907,-127494.634,322897.541
0.878077,-184773.920,-139440.452,324214.372
0.878205,-173845.229,-151160.097,325005.325
0.878333,-162634.560,-162634.560,325269.119
0.878462,-151160.097,-173845.229,325005.325
0.878590,-139440.452,-184773.920,324214.372
0.878718,-127494.634,-195402.907,322897.541
0.878846,-115342.019,-205714.950,321056.970
0.878974,-103002.319,-215693.323,318695.643
0.879103,-90495.549,-225321.840,315817.390
0.879231,-77841.995,-234584.885,312426.880
0.879359,-65062.181,-243467.432,308529.613
0.879487,-52176.836,-251955.074,304131.910
0.879615,-39206.860,-260034.044,299240.903
0.879744,-26173.290,-267691.237,293864.527
0.879872,-13097.267,-274914.235,288011.502
0.880000,-0.000,-281691.320,281691.320
0.880128,13097.267,-288011.502,274914.235
0.880256,26173.290,-293864.527,267691.237
0.880385,39206.860,-299240.903,260034.044
0.880513,52176.836,-304131.910,251955.074
0.880641,65062.181,-308529.613,243467.432
0.880769,77841.995,-312426.880,234584.885
0.880897,90495.549,-315817.390,225321.840
0.881026,103002.319,-318695.643,215693.323
0.881154,115342.019,-321056.970,205714.950
0.881282,127494.634,-322897.541,195402.907
0.881410,139440.452,-324214.372,184773.920
0.881538,151160.097,-325005.325,173845.229
0.881667,162634.560,-325269.119,162634.560
0.881795,173845.229,-325005.325,151160.097
0.881923,184773.920,-324214.372,139440.452
0.882051,195402.907,-322897.541,127494.634
0.882179,205714.950,-321056.970,115342.019
0.882308,215693.323,-318695.643,103002.319
0.882436,225321.840,-315817.390,90495.549
0.882564,234584.885,-312426.880,77841.995
0.882692,243467.432,-308529.613,65062.181
0.882821,251955.074,-304131.910,52176.836
0.882949,260034.044,-299240.903,39206.860
0.883077,267691.237,-293864.527,26173.290
0.883205,274914.235,-288011.502,13097.267
0.883333,281691.320,-281691.320,0.000
0.883462,288011.502,-274914.235,-13097.267
0.883590,293864.527,-267691.237,-26173.290
0.883718,299240.903,-260034.044,-39206.860
0.883846,304131.910,-251955.074,-52176.836
0.883974,308529.613,-243467.432,-65062.181
0.884103,312426.880,-234584.885,-77841.995
0.884231,315817.390,-225321.840,-90495.549
0.884359,318695.643,-215693.323,-103002.319
0.884487,321056.970,-205714.950,-115342.019
0.884615,322897.541,-195402.907,-127494.634
0.884744,324214.372,-184773.920,-139440.452
0.884872,325005.325,-173845.229,-151160.097
0.885000,325269.119,-162634.560,-162634.560
0.885128,325005.325,-151160.097,-173845.229
0.885256,324214.372,-139440.452,-184773.920
0.885385,322897.541,-127494.634,-195402.907
0.885513,321056.970,-115342.019,-205714.950
0.885641,318695.643,-103002.319,-215693.323
0.885769,315817.390,-90495.549,-225321.840
0.885897,312426.880,-77841.995,-234584.885
0.886026,308529.613,-65062.181,-243467.432
0.886154,304131.910,-52176.836,-251955.074
0.886282,299240.903,-39206.860,-260034.044
0.886410,293864.527,-26173.290,-267691.237
0.886538,288011.502,-13097.267,-274914.235
0.886667,281691.320,-0.000,-281691.320
0.886795,274914.235,13097.267,-288011.502
0.886923,267691.237,26173.290,-293864.527
0.887051,260034.044,39206.860,-299240.903
0.887179,251955.074,52176.836,-304131.910
0.887308,243467.432,65062.181,-308529.613
0.887436,234584.885,77841.995,-312426.880
0.887564,225321.840,90495.549,-315817.390
0.887692,215693.323,103002.319,-318695.643
0.887821,205714.950,115342.019,-321056.970
0.887949,195402.907,127494.634,-322897.541
0.888077,184773.920,139440.452,-324214.372
0.888205,173845.229,151160.097,-325005.325
0.888333,162634.560,162634.560,-325269.119
0.888462,151160.097,173845.229,-325005.325
0.888590,139440.452,184773.920,-324214.372
0.888718,127494.634,195402.907,-322897.541
0.888846,115342.019,205714.950,-321056.970
0.888974,103002.319,215693.323,-318695.643
0.889103,90495.549,225321.840,-315817.390
0.889231,77841.995,234584.885,-312426.880
0.889359,65062.181,243467.432,-308529.613
0.889487,52176.836,251955.074,-304131.910
0.889615,39206.860,260034.044,-299240.903
0.889744,26173.290,267691.237,-293864.527
0.889872,13097.267,274914.235,-288011.502
0.890000,0.000,281691.320,-281691.320
0.890128,-13097.267,288011.502,-274914.235
0.890256,-26173.290,293864.527,-267691.237
0.890385,-39206.860,299240.903,-260034.044
0.890513,-52176.836,304131.910,-251955.074
0.890641,-65062.181,308529.613,-243467.432
0.890769,-77841.995,312426.880,-234584.885
0.890897,-90495.549,315817.390,-225321.840
0.891026,-103002.319,318695.643,-215693.323
0.891154,-115342.019,321056.970,-205714.950
0.891282,-127494.634,322897.541,-195402.907
0.891410,-139440.452,324214.372,-184773.920
0.891538,-151160.097,325005.325,-173845.229
0.891667,-162634.560,325269.119,-162634.560
0.891795,-173845.229,325005.325,-151160.097
0.891923,-184773.920,324214.372,-139440.452
0.892051,-195402.907,322897.541,-127494.634
0.892179,-205714.950,321056.970,-115342.019
0.892308,-215693.323,318695.643,-103002.319
0.892436,-225321.840,315817.390,-90495.549
0.892564,-234584.885,312426.880,-77841.995
0.892692,-243467.432,308529.613,-65062.181
0.892821,-251955.074,304131.910,-52176.836
0.892949,-260034.044,299240.903,-39206.860
0.893077,-267691.237,293864.527,-26173.290
0.893205,-274914.235,288011.502,-13097.267
0.893333,-281691.320,281691.320,-0.000
0.893462,-288011.502,274914.235,13097.267
0.893590,-293864.527,267691.237,26173.290
0.893718,-299240.903,260034.044,39206.860
0.893846,-304131.910,251955.074,52176.836
0.893974,-308529.613,243467.432,65062.181
0.894103,-312426.880,234584.885,77841.995
0.894231,-315817.390,225321.840,90495.549
0.894359,-318695.643,215693.323,103002.319
0.894487,-321056.970,205714.950,115342.019
0.894615,-322897.541,195402.907,127494.634
0.894744,-324214.372,184773.920,139440.452
0.894872,-325005.325,173845.229,151160.097
0.895000,-325269.119,162634.560,162634.560
0.895128,-325005.325,151160.097,173845.229
0.895256,-324214.372,139440.452,184773.920
0.895385,-322897.541,127494.634,195402.907
0.895513,-321056.970,115342.019,205714.950
0.895641,-318695.643,103002.319,215693.323
0.895769,-315817.390,90495.549,225321.840
0.895897,-312426.880,77841.995,234584.885
0.896026,-308529.613,65062.181,243467.432
0.896154,-304131.910,52176.836,251955.074
0.896282,-299240.903,39206.860,260034.044
0.896410,-293864.527,26173.290,267691.237
0.896538,-288011.502,13097.267,274914.235
0.896667,-281691.320,0.000,281691.320
0.896795,-274914.235,-13097.267,288011.502
0.896923,-267691.237,-26173.290,293864.527
0.897051,-260034.044,-39206.860,299240.903
